lemma,level,english,example_de,example_en,gender,plural,approved,sources_csv,source_notes
Wirtin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wirtin
Wirtschaft,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wirtschaft
Wissen,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wissen
Wissenschaftler,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wissenschaftler
Wissenschaftlerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wissenschaftlerin
Wohnort,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wohnort
Wohnsitz,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wohnsitz
Wolle,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wolle
Wunde,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wunde
Wunder,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Wunder
Wärme,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/W%C3%A4rme
Wörterbuch,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/W%C3%B6rterbuch
Zahlung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zahlung
Zahnbürste,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zahnb%C3%BCrste
Zahncreme,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zahncreme
Zahncrème,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zahncr%C3%A8me
Zahnpasta,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zahnpasta
Zange,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zange
Zeichen,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zeichen
Zeichnung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zeichnung
Zeile,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zeile
Zeitpunkt,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zeitpunkt
Zertifikat,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zertifikat
Zeug,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zeug
Zeuge,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zeuge
Zeugin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zeugin
Zins,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zins
Zivilstand,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zivilstand
Znüni,B1,,,,"das, der",,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zn%C3%BCni
Zone,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zone
Zufall,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zufall
Zugang,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zugang
Zuhause,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zuhause
Zuhörer,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zuh%C3%B6rer
Zuhörerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zuh%C3%B6rerin
Zukunft,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zukunft
Zusammenarbeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zusammenarbeit
Zusammenhang,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zusammenhang
Zuschauer,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zuschauer
Zuschauerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zuschauerin
Zuschlag,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zuschlag
Zustand,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zustand
Zustimmung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zustimmung
Zutat,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zutat
Zvieri,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zvieri
Zweck,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zweck
Zweifel,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zweifel
Zweitsprache,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zweitsprache
Zwiebel,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Zwiebel
Zünder,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Z%C3%BCnder
Zündholz,B1,,,,das,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/Z%C3%BCndholz
Änderung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/%C3%84nderung
Ärger,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/%C3%84rger
Ärztin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/%C3%84rztin
Öffentlichkeit,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/%C3%96ffentlichkeit
Übernachtung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/%C3%9Cbernachtung
Überraschung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/%C3%9Cberraschung
Überschrift,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/%C3%9Cberschrift
Übersetzer,B1,,,,der,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/%C3%9Cbersetzer
Übersetzerin,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/%C3%9Cbersetzerin
Überstunde,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/%C3%9Cberstunde
Überweisung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/%C3%9Cberweisung
Überzeugung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/%C3%9Cberzeugung
Übung,B1,,,,die,,false,dwds-goethe-B1.csv,https://www.dwds.de/wb/%C3%9Cbung
Regierung,A2,government,,,die,Regierungen,false,learn-deutsch-data:nouns,"Nouns ending in -ung, -heit, -keit, -schaft, -ei are always feminine (die) and add ""-en"" in the plural."
